ctable,country,year,isic,isiccomb,value,utable,source,unit
14,156,2008,2811,2811,1000,13,1,$
14,156,2008,2812,2812,1000,13,1,$
14,156,2008,2813,2813,1000,13,1,$
14,156,2008,289,289,1000,13,1,$
14,156,2008,2891,2891,1000,13,1,$
14,156,2008,2892,2892,1000,13,1,$
14,156,2008,2893,2893,1000,13,1,$
14,156,2008,2899,2899,1000,13,1,$
14,156,2008,291,291,1000,13,1,$
14,156,2008,2911,2911,1000,13,1,$
14,156,2008,2912,2912,1000,13,1,$
14,156,2008,2913,2913,1000,13,1,$
14,156,2008,2914,2914,1000,13,1,$
14,156,2008,2915,2915,1000,13,1,$
14,156,2008,2919,2919,1000,13,1,$
14,156,2008,292,292,NA,13,0,$
14,156,2008,2921,2921,1000,13,1,$
14,156,2008,2922,2922,1000,13,1,$
14,156,2008,2923,2923,1000,13,1,$
14,156,2008,2924,2924,1000,13,1,$
14,156,2008,2925,2925,1000,13,1,$
14,156,2008,2926,2926,1000,13,1,$
14,156,2008,2927,2927,NA,13,0,$
14,156,2008,2929,2929,1000,13,1,$
14,156,2008,2930,2930,1000,13,1,$
14,156,2008,3000,3000,1000,13,1,$
14,156,2008,3110,3110,1000,13,1,$
14,156,2008,3120,3120,1000,13,1,$
14,156,2008,3130,3130,1000,13,1,$
14,156,2008,3140,3140,1000,13,1,$
14,156,2008,3150,3150,1000,13,1,$
14,156,2008,3190,3190,1000,13,1,$
14,156,2008,3210,3210,1000,13,1,$
14,156,2008,3220,3220,1000,13,1,$
14,156,2008,3230,3230,1000,13,1,$
14,156,2008,331,331,1000,13,1,$
14,156,2008,3311,3311,1000,13,1,$
14,156,2008,3312,3312,1000,13,1,$
14,156,2008,3313,3313,1000,13,1,$
14,156,2008,3320,3320,1000,13,1,$
14,156,2008,3330,3330,1000,13,1,$
14,156,2008,3410,3410,1000,13,1,$
14,156,2008,3420,3420,1000,13,1,$
14,156,2008,3430,3430,1000,13,1,$
14,156,2008,351,351,1000,13,1,$
14,156,2008,3511,3511,1000,13,1,$
14,156,2008,3512,3512,1000,13,1,$
14,156,2008,3520,3520,1000,13,1,$
14,156,2008,3530,3530,1000,13,1,$
14,156,2008,359,359,1000,13,1,$
14,156,2008,3591,3591,1000,13,1,$
14,156,2008,3592,3592,1000,13,1,$
14,156,2008,3599,3599,1000,13,1,$
14,156,2008,3610,3610,1000,13,1,$
14,156,2008,369,369,1000,13,1,$
14,156,2008,3691,3691,1000,13,1,$
14,156,2008,3692,3692,1000,13,1,$
14,156,2008,3693,3693,1000,13,1,$
14,156,2008,3694,3694,1000,13,1,$
14,156,2008,3699,3699,1000,13,1,$
14,156,2008,3710,3710,1000,13,1,$
14,156,2008,3720,3720,1000,13,1,$
14,156,2009,151,151,1000,13,1,$
14,156,2009,1511,1511,1000,13,1,$
14,156,2009,1512,1512,1000,13,1,$
14,156,2009,1513,1513,1000,13,1,$
14,156,2009,1514,1514,1000,13,1,$
14,156,2009,1520,1520,1000,13,1,$
14,156,2009,153,153,1000,13,1,$
14,156,2009,1531,1531,1000,13,1,$
14,156,2009,1532,1532,1000,13,1,$
14,156,2009,1533,1533,1000,13,1,$
14,156,2009,154,154,1000,13,1,$
14,156,2009,1541,1541,1000,13,1,$
14,156,2009,1542,1542,1000,13,1,$
14,156,2009,1543,1543,1000,13,1,$
14,156,2009,1544,1544,1000,13,1,$
14,156,2009,1549,1549,1000,13,1,$
14,156,2009,155,155,1000,13,1,$
14,156,2009,1551,1551,1000,13,1,$
14,156,2009,1552,1552,1000,13,1,$
14,156,2009,1553,1553,1000,13,1,$
14,156,2009,1554,1554,1000,13,1,$
14,156,2009,1600,1600,1000,13,1,$
14,156,2009,171,171,1000,13,1,$
14,156,2009,1711,1711,1000,13,1,$
14,156,2009,1712,1712,1000,13,1,$
14,156,2009,172,172,1000,13,1,$
14,156,2009,1721,1721,1000,13,1,$
14,156,2009,1722,1722,1000,13,1,$
14,156,2009,1723,1723,1000,13,1,$
14,156,2009,1729,1729,1000,13,1,$
14,156,2009,1730,1730,1000,13,1,$
14,156,2009,1810,1810,1000,13,1,$
14,156,2009,1820,1820,1000,13,1,$
14,156,2009,191,191,1000,13,1,$
14,156,2009,1911,1911,1000,13,1,$
14,156,2009,1912,1912,1000,13,1,$
14,156,2009,1920,1920,1000,13,1,$
14,156,2009,2010,2010,1000,13,1,$
14,156,2009,202,202,1000,13,1,$
14,156,2009,2021,2021,1000,13,1,$
14,156,2009,2022,2022,1000,13,1,$
14,156,2009,2023,2023,1000,13,1,$
14,156,2009,2029,2029,1000,13,1,$
14,156,2009,210,210,1000,13,1,$
14,156,2009,2101,2101,1000,13,1,$
14,156,2009,2102,2102,1000,13,1,$
14,156,2009,2109,2109,1000,13,1,$
14,156,2009,221,221,NA,13,0,$
14,156,2009,2211,2211,NA,13,0,$
14,156,2009,2212,2212,NA,13,0,$
14,156,2009,2213,2213,NA,13,0,$
14,156,2009,2219,2219,NA,13,0,$
14,156,2009,222,222,1000,13,1,$
14,156,2009,2221,2221,1000,13,1,$
14,156,2009,2222,2222,1000,13,1,$
14,156,2009,2230,2230,1000,13,1,$
14,156,2009,2310,2310,1000,13,1,$
14,156,2009,2320,2320,1000,13,1,$
14,156,2009,2330,2330,NA,13,0,$
14,156,2009,241,241,1000,13,1,$
14,156,2009,2411,2411,1000,13,1,$
14,156,2009,2412,2412,1000,13,1,$
14,156,2009,2413,2413,1000,13,1,$
14,156,2009,242,242,1000,13,1,$
14,156,2009,2421,2421,1000,13,1,$
14,156,2009,2422,2422,1000,13,1,$
14,156,2009,2423,2423,1000,13,1,$
14,156,2009,2424,2424,1000,13,1,$
14,156,2009,2429,2429,1000,13,1,$
14,156,2009,2430,2430,1000,13,1,$
14,156,2009,251,251,1000,13,1,$
14,156,2009,2511,2511,1000,13,1,$
14,156,2009,2519,2519,1000,13,1,$
14,156,2009,2520,2520,1000,13,1,$
14,156,2009,2610,2610,1000,13,1,$
14,156,2009,269,269,1000,13,1,$
14,156,2009,2691,2691,1000,13,1,$
14,156,2009,2692,2692,1000,13,1,$
14,156,2009,2693,2693,1000,13,1,$
14,156,2009,2694,2694,1000,13,1,$
14,156,2009,2695,2695,1000,13,1,$
14,156,2009,2696,2696,1000,13,1,$
14,156,2009,2699,2699,1000,13,1,$
14,156,2009,2710,2710,1000,13,1,$
14,156,2009,2720,2720,1000,13,1,$
14,156,2009,273,273,1000,13,1,$
14,156,2009,2731,2731,1000,13,1,$
14,156,2009,2732,2732,1000,13,1,$
14,156,2009,281,281,1000,13,1,$
14,156,2009,2811,2811,1000,13,1,$
14,156,2009,2812,2812,1000,13,1,$
14,156,2009,2813,2813,1000,13,1,$
14,156,2009,289,289,1000,13,1,$
14,156,2009,2891,2891,1000,13,1,$
14,156,2009,2892,2892,1000,13,1,$
14,156,2009,2893,2893,1000,13,1,$
14,156,2009,2899,2899,1000,13,1,$
14,156,2009,291,291,1000,13,1,$
14,156,2009,2911,2911,1000,13,1,$
14,156,2009,2912,2912,1000,13,1,$
14,156,2009,2913,2913,1000,13,1,$
14,156,2009,2914,2914,1000,13,1,$
14,156,2009,2915,2915,1000,13,1,$
14,156,2009,2919,2919,1000,13,1,$
14,156,2009,292,292,NA,13,0,$
14,156,2009,2921,2921,1000,13,1,$
14,156,2009,2922,2922,1000,13,1,$
14,156,2009,2923,2923,1000,13,1,$
14,156,2009,2924,2924,1000,13,1,$
14,156,2009,2925,2925,1000,13,1,$
14,156,2009,2926,2926,1000,13,1,$
14,156,2009,2927,2927,NA,13,0,$
14,156,2009,2929,2929,1000,13,1,$
14,156,2009,2930,2930,1000,13,1,$
14,156,2009,3000,3000,1000,13,1,$
14,156,2009,3110,3110,1000,13,1,$
14,156,2009,3120,3120,1000,13,1,$
14,156,2009,3130,3130,1000,13,1,$
14,156,2009,3140,3140,1000,13,1,$
14,156,2009,3150,3150,1000,13,1,$
14,156,2009,3190,3190,1000,13,1,$
14,156,2009,3210,3210,1000,13,1,$
14,156,2009,3220,3220,1000,13,1,$
14,156,2009,3230,3230,1000,13,1,$
14,156,2009,331,331,1000,13,1,$
14,156,2009,3311,3311,1000,13,1,$
14,156,2009,3312,3312,1000,13,1,$
14,156,2009,3313,3313,1000,13,1,$
14,156,2009,3320,3320,1000,13,1,$
14,156,2009,3330,3330,1000,13,1,$
14,156,2009,3410,3410,1000,13,1,$
14,156,2009,3420,3420,1000,13,1,$
14,156,2009,3430,3430,1000,13,1,$
14,156,2009,351,351,1000,13,1,$
14,156,2009,3511,3511,1000,13,1,$
14,156,2009,3512,3512,1000,13,1,$
14,156,2009,3520,3520,1000,13,1,$
14,156,2009,3530,3530,1000,13,1,$
14,156,2009,359,359,1000,13,1,$
14,156,2009,3591,3591,1000,13,1,$
14,156,2009,3592,3592,1000,13,1,$
14,156,2009,3599,3599,1000,13,1,$
14,156,2009,3610,3610,1000,13,1,$
14,156,2009,369,369,1000,13,1,$
14,156,2009,3691,3691,1000,13,1,$
14,156,2009,3692,3692,1000,13,1,$
14,156,2009,3693,3693,1000,13,1,$
14,156,2009,3694,3694,1000,13,1,$
14,156,2009,3699,3699,1000,13,1,$
14,156,2009,3710,3710,1000,13,1,$
14,156,2009,3720,3720,1000,13,1,$
14,156,2010,151,151,1000,13,1,$
14,156,2010,1511,1511,1000,13,1,$
14,156,2010,1512,1512,1000,13,1,$
14,156,2010,1513,1513,1000,13,1,$
14,156,2010,1514,1514,1000,13,1,$
14,156,2010,1520,1520,1000,13,1,$
14,156,2010,153,153,1000,13,1,$
14,156,2010,1531,1531,1000,13,1,$
14,156,2010,1532,1532,1000,13,1,$
14,156,2010,1533,1533,1000,13,1,$
14,156,2010,154,154,1000,13,1,$
14,156,2010,1541,1541,1000,13,1,$
14,156,2010,1542,1542,1000,13,1,$
14,156,2010,1543,1543,1000,13,1,$
14,156,2010,1544,1544,1000,13,1,$
14,156,2010,1549,1549,1000,13,1,$
14,156,2010,155,155,1000,13,1,$
14,156,2010,1551,1551,1000,13,1,$
14,156,2010,1552,1552,1000,13,1,$
14,156,2010,1553,1553,1000,13,1,$
14,156,2010,1554,1554,1000,13,1,$
14,156,2010,1600,1600,1000,13,1,$
14,156,2010,171,171,1000,13,1,$
14,156,2010,1711,1711,1000,13,1,$
14,156,2010,1712,1712,1000,13,1,$
14,156,2010,172,172,1000,13,1,$
14,156,2010,1721,1721,1000,13,1,$
14,156,2010,1722,1722,1000,13,1,$
14,156,2010,1723,1723,1000,13,1,$
14,156,2010,1729,1729,1000,13,1,$
14,156,2010,1730,1730,1000,13,1,$
14,156,2010,1810,1810,1000,13,1,$
14,156,2010,1820,1820,1000,13,1,$
14,156,2010,191,191,1000,13,1,$
14,156,2010,1911,1911,1000,13,1,$
14,156,2010,1912,1912,1000,13,1,$
14,156,2010,1920,1920,1000,13,1,$
14,156,2010,2010,2010,1000,13,1,$
14,156,2010,202,202,1000,13,1,$
14,156,2010,2021,2021,1000,13,1,$
14,156,2010,2022,2022,1000,13,1,$
14,156,2010,2023,2023,1000,13,1,$
14,156,2010,2029,2029,1000,13,1,$
14,156,2010,210,210,1000,13,1,$
14,156,2010,2101,2101,1000,13,1,$
14,156,2010,2102,2102,1000,13,1,$
14,156,2010,2109,2109,1000,13,1,$
14,156,2010,221,221,NA,13,0,$
14,156,2010,2211,2211,NA,13,0,$
14,156,2010,2212,2212,NA,13,0,$
14,156,2010,2213,2213,NA,13,0,$
14,156,2010,2219,2219,NA,13,0,$
14,156,2010,222,222,1000,13,1,$
14,156,2010,2221,2221,1000,13,1,$
14,156,2010,2222,2222,1000,13,1,$
14,156,2010,2230,2230,1000,13,1,$
14,156,2010,2310,2310,1000,13,1,$
14,156,2010,2320,2320,1000,13,1,$
14,156,2010,2330,2330,NA,13,0,$
14,156,2010,241,241,1000,13,1,$
14,156,2010,2411,2411,1000,13,1,$
14,156,2010,2412,2412,1000,13,1,$
14,156,2010,2413,2413,1000,13,1,$
14,156,2010,242,242,1000,13,1,$
14,156,2010,2421,2421,1000,13,1,$
14,156,2010,2422,2422,1000,13,1,$
14,156,2010,2423,2423,1000,13,1,$
14,156,2010,2424,2424,1000,13,1,$
14,156,2010,2429,2429,1000,13,1,$
14,156,2010,2430,2430,1000,13,1,$
14,156,2010,251,251,1000,13,1,$
14,156,2010,2511,2511,1000,13,1,$
14,156,2010,2519,2519,1000,13,1,$
14,156,2010,2520,2520,1000,13,1,$
14,156,2010,2610,2610,1000,13,1,$
14,156,2010,269,269,1000,13,1,$
14,156,2010,2691,2691,1000,13,1,$
14,156,2010,2692,2692,1000,13,1,$
14,156,2010,2693,2693,1000,13,1,$
14,156,2010,2694,2694,1000,13,1,$
14,156,2010,2695,2695,1000,13,1,$
14,156,2010,2696,2696,1000,13,1,$
14,156,2010,2699,2699,1000,13,1,$
14,156,2010,2710,2710,1000,13,1,$
14,156,2010,2720,2720,1000,13,1,$
14,156,2010,273,273,1000,13,1,$
14,156,2010,2731,2731,1000,13,1,$
14,156,2010,2732,2732,1000,13,1,$
14,156,2010,281,281,1000,13,1,$
14,156,2010,2811,2811,1000,13,1,$
14,156,2010,2812,2812,1000,13,1,$
14,156,2010,2813,2813,1000,13,1,$
14,156,2010,289,289,1000,13,1,$
14,156,2010,2891,2891,1000,13,1,$
14,156,2010,2892,2892,1000,13,1,$
14,156,2010,2893,2893,1000,13,1,$
14,156,2010,2899,2899,1000,13,1,$
14,156,2010,291,291,1000,13,1,$
14,156,2010,2911,2911,1000,13,1,$
14,156,2010,2912,2912,1000,13,1,$
14,156,2010,2913,2913,1000,13,1,$
14,156,2010,2914,2914,1000,13,1,$
14,156,2010,2915,2915,1000,13,1,$
14,156,2010,2919,2919,1000,13,1,$
14,156,2010,292,292,NA,13,0,$
14,156,2010,2921,2921,1000,13,1,$
14,156,2010,2922,2922,1000,13,1,$
14,156,2010,2923,2923,1000,13,1,$
14,156,2010,2924,2924,1000,13,1,$
14,156,2010,2925,2925,1000,13,1,$
14,156,2010,2926,2926,1000,13,1,$
14,156,2010,2927,2927,NA,13,0,$
14,156,2010,2929,2929,1000,13,1,$
14,156,2010,2930,2930,1000,13,1,$
14,156,2010,3000,3000,1000,13,1,$
14,156,2010,3110,3110,1000,13,1,$
14,156,2010,3120,3120,1000,13,1,$
14,156,2010,3130,3130,1000,13,1,$
14,156,2010,3140,3140,1000,13,1,$
14,156,2010,3150,3150,1000,13,1,$
14,156,2010,3190,3190,1000,13,1,$
14,156,2010,3210,3210,1000,13,1,$
14,156,2010,3220,3220,1000,13,1,$
14,156,2010,3230,3230,1000,13,1,$
14,156,2010,331,331,1000,13,1,$
14,156,2010,3311,3311,1000,13,1,$
14,156,2010,3312,3312,1000,13,1,$
14,156,2010,3313,3313,1000,13,1,$
14,156,2010,3320,3320,1000,13,1,$
14,156,2010,3330,3330,1000,13,1,$
14,156,2010,3410,3410,1000,13,1,$
14,156,2010,3420,3420,1000,13,1,$
14,156,2010,3430,3430,1000,13,1,$
14,156,2010,351,351,1000,13,1,$
14,156,2010,3511,3511,1000,13,1,$
14,156,2010,3512,3512,1000,13,1,$
14,156,2010,3520,3520,1000,13,1,$
14,156,2010,3530,3530,1000,13,1,$
14,156,2010,359,359,1000,13,1,$
14,156,2010,3591,3591,1000,13,1,$
14,156,2010,3592,3592,1000,13,1,$
14,156,2010,3599,3599,1000,13,1,$
14,156,2010,3610,3610,1000,13,1,$
14,156,2010,369,369,1000,13,1,$
14,156,2010,3691,3691,1000,13,1,$
14,156,2010,3692,3692,1000,13,1,$
14,156,2010,3693,3693,1000,13,1,$
14,156,2010,3694,3694,1000,13,1,$
14,156,2010,3699,3699,1000,13,1,$
14,156,2010,3710,3710,1000,13,1,$
14,156,2010,3720,3720,1000,13,1,$
14,276,1991,151,151A,1000,13,1,$
14,276,1991,1511,1511,NA,13,0,$
14,276,1991,1512,1512,NA,13,0,$
14,276,1991,1513,1513,NA,13,0,$
14,276,1991,1514,1514,NA,13,0,$
14,276,1991,1520,151A,NA,13,1,$
14,276,1991,153,151A,NA,13,1,$
14,276,1991,1531,1531,NA,13,0,$
14,276,1991,1532,1532,NA,13,0,$
14,276,1991,1533,1533,NA,13,0,$
14,276,1991,154,151A,NA,13,1,$
14,276,1991,1541,1541,NA,13,0,$
14,276,1991,1542,1542,NA,13,0,$
14,276,1991,1543,1543,NA,13,0,$
14,276,1991,1544,1544,NA,13,0,$
14,276,1991,1549,1549,NA,13,0,$
14,276,1991,155,151A,NA,13,1,$
14,276,1991,1551,1551,NA,13,0,$
14,276,1991,1552,1552,NA,13,0,$
14,276,1991,1553,1553,NA,13,0,$
14,276,1991,1554,1554,NA,13,0,$
14,276,1991,1600,1600,1000,13,1,$
14,276,1991,171,171A,1000,13,1,$
14,276,1991,1711,1711,NA,13,0,$
14,276,1991,1712,1712,NA,13,0,$
14,276,1991,172,171A,NA,13,1,$
14,276,1991,1721,1721,NA,13,0,$
14,276,1991,1722,1722,NA,13,0,$
14,276,1991,1723,1723,NA,13,0,$
14,276,1991,1729,1729,NA,13,0,$
14,276,1991,1730,171A,NA,13,1,$
14,276,1991,1810,1810A,1000,13,1,$
14,276,1991,1820,1810A,NA,13,1,$
14,276,1991,191,191A,1000,13,1,$
14,276,1991,1911,1911,NA,13,0,$
14,276,1991,1912,1912,NA,13,0,$
14,276,1991,1920,191A,NA,13,1,$
14,276,1991,2010,2010A,1000,13,1,$
14,276,1991,202,2010A,NA,13,1,$
14,276,1991,2021,2021,NA,13,0,$
14,276,1991,2022,2022,NA,13,0,$
14,276,1991,2023,2023,NA,13,0,$
14,276,1991,2029,2029,NA,13,0,$
14,276,1991,210,210,1000,13,1,$
14,276,1991,2101,2101,NA,13,0,$
14,276,1991,2102,2102,NA,13,0,$
14,276,1991,2109,2109,NA,13,0,$
14,276,1991,221,221,NA,13,0,$
14,276,1991,2211,2211,NA,13,0,$
14,276,1991,2212,2212,NA,13,0,$
14,276,1991,2213,2213,NA,13,0,$
14,276,1991,2219,2219,NA,13,0,$
14,276,1991,222,222,NA,13,0,$
14,276,1991,2221,2221,NA,13,0,$
14,276,1991,2222,2222,NA,13,0,$
14,276,1991,2230,2230,NA,13,0,$
14,276,1991,2310,2310,NA,13,0,$
14,276,1991,2320,2320,NA,13,0,$
14,276,1991,2330,2330,NA,13,0,$
14,276,1991,241,241A,1000,13,1,$
14,276,1991,2411,2411,NA,13,0,$
14,276,1991,2412,2412,NA,13,0,$
14,276,1991,2413,2413,NA,13,0,$
14,276,1991,242,241A,NA,13,1,$
14,276,1991,2421,2421,NA,13,0,$
14,276,1991,2422,2422,NA,13,0,$
14,276,1991,2423,2423,NA,13,0,$
14,276,1991,2424,2424,NA,13,0,$
14,276,1991,2429,2429,NA,13,0,$
14,276,1991,2430,241A,NA,13,1,$
14,276,1991,251,251A,1000,13,1,$
14,276,1991,2511,2511,NA,13,0,$
14,276,1991,2519,2519,NA,13,0,$
14,276,1991,2520,251A,NA,13,1,$
14,276,1991,2610,2610A,1000,13,1,$
14,276,1991,269,2610A,NA,13,1,$
14,276,1991,2691,2691,NA,13,0,$
14,276,1991,2692,2692,NA,13,0,$
14,276,1991,2693,2693,NA,13,0,$
14,276,1991,2694,2694,NA,13,0,$
14,276,1991,2695,2695,NA,13,0,$
14,276,1991,2696,2696,NA,13,0,$
14,276,1991,2699,2699,NA,13,0,$
14,276,1991,2710,2710A,1000,13,1,$
14,276,1991,2720,2710A,NA,13,1,$
14,276,1991,273,2710A,NA,13,1,$
14,276,1991,2731,2731,NA,13,0,$
14,276,1991,2732,2732,NA,13,0,$
14,276,1991,281,281A,1000,13,1,$
14,276,1991,2811,2811,NA,13,0,$
14,276,1991,2812,2812,NA,13,0,$
14,276,1991,2813,2813,NA,13,0,$
14,276,1991,289,281A,NA,13,1,$
14,276,1991,2891,2891,NA,13,0,$
14,276,1991,2892,2892,NA,13,0,$
14,276,1991,2893,2893,NA,13,0,$
14,276,1991,2899,2899,NA,13,0,$
14,276,1991,291,291A,1000,13,1,$
14,276,1991,2911,2911,NA,13,0,$
14,276,1991,2912,2912,NA,13,0,$
14,276,1991,2913,2913,NA,13,0,$
14,276,1991,2914,2914,NA,13,0,$
14,276,1991,2915,2915,NA,13,0,$
14,276,1991,2919,2919,NA,13,0,$
14,276,1991,292,291A,NA,13,1,$
14,276,1991,2921,2921,NA,13,0,$
14,276,1991,2922,2922,NA,13,0,$
14,276,1991,2923,2923,NA,13,0,$
14,276,1991,2924,2924,NA,13,0,$
14,276,1991,2925,2925,NA,13,0,$
14,276,1991,2926,2926,NA,13,0,$
14,276,1991,2927,2927,NA,13,0,$
14,276,1991,2929,2929,NA,13,0,$
14,276,1991,2930,291A,NA,13,1,$
14,276,1991,3000,3000,1000,13,1,$
14,276,1991,3110,3110A,1000,13,1,$
14,276,1991,3120,3110A,NA,13,1,$
14,276,1991,3130,3110A,NA,13,1,$
14,276,1991,3140,3110A,NA,13,1,$
14,276,1991,3150,3110A,NA,13,1,$
14,276,1991,3190,3110A,NA,13,1,$
14,276,1991,3210,3210A,1000,13,1,$
14,276,1991,3220,3210A,NA,13,1,$
14,276,1991,3230,3210A,NA,13,1,$
14,276,1991,331,331A,1000,13,1,$
14,276,1991,3311,3311,NA,13,0,$
14,276,1991,3312,3312,NA,13,0,$
14,276,1991,3313,3313,NA,13,0,$
14,276,1991,3320,331A,NA,13,1,$
14,276,1991,3330,331A,NA,13,1,$
14,276,1991,3410,3410B,1000,13,1,$
14,276,1991,3420,3410B,NA,13,1,$
14,276,1991,3430,3410B,NA,13,1,$
14,276,1991,351,351A,1000,13,1,$
14,276,1991,3511,3511,NA,13,0,$
14,276,1991,3512,3512,NA,13,0,$
14,276,1991,3520,351A,NA,13,1,$
14,276,1991,3530,351A,NA,13,1,$
14,276,1991,359,351A,NA,13,1,$
14,276,1991,3591,3591,NA,13,0,$
14,276,1991,3592,3592,NA,13,0,$
14,276,1991,3599,3599,NA,13,0,$
14,276,1991,3610,3610A,1000,13,1,$
14,276,1991,369,3610A,NA,13,1,$
14,276,1991,3691,3691,NA,13,0,$
14,276,1991,3692,3692,NA,13,0,$
14,276,1991,3693,3693,NA,13,0,$
14,276,1991,3694,3694,NA,13,0,$
14,276,1991,3699,3699,NA,13,0,$
14,276,1991,3710,3710,NA,13,0,$
14,276,1991,3720,3720,NA,13,0,$
14,276,1992,151,151A,1000,13,1,$
14,276,1992,1511,1511,NA,13,0,$
14,276,1992,1512,1512,NA,13,0,$
14,276,1992,1513,1513,NA,13,0,$
14,276,1992,1514,1514,NA,13,0,$
14,276,1992,1520,151A,NA,13,1,$
14,276,1992,153,151A,NA,13,1,$
14,276,1992,1531,1531,NA,13,0,$
14,276,1992,1532,1532,NA,13,0,$
14,276,1992,1533,1533,NA,13,0,$
14,276,1992,154,151A,NA,13,1,$
14,276,1992,1541,1541,NA,13,0,$
14,276,1992,1542,1542,NA,13,0,$
14,276,1992,1543,1543,NA,13,0,$
14,276,1992,1544,1544,NA,13,0,$
14,276,1992,1549,1549,NA,13,0,$
14,276,1992,155,151A,NA,13,1,$
14,276,1992,1551,1551,NA,13,0,$
14,276,1992,1552,1552,NA,13,0,$
14,276,1992,1553,1553,NA,13,0,$
14,276,1992,1554,1554,NA,13,0,$
14,276,1992,1600,1600,1000,13,1,$
14,276,1992,171,171A,1000,13,1,$
14,276,1992,1711,1711,NA,13,0,$
14,276,1992,1712,1712,NA,13,0,$
14,276,1992,172,171A,NA,13,1,$
14,276,1992,1721,1721,NA,13,0,$
14,276,1992,1722,1722,NA,13,0,$
14,276,1992,1723,1723,NA,13,0,$
14,276,1992,1729,1729,NA,13,0,$
14,276,1992,1730,171A,NA,13,1,$
14,276,1992,1810,1810A,1000,13,1,$
14,276,1992,1820,1810A,NA,13,1,$
14,276,1992,191,191A,1000,13,1,$
14,276,1992,1911,1911,NA,13,0,$
14,276,1992,1912,1912,NA,13,0,$
14,276,1992,1920,191A,NA,13,1,$
14,276,1992,2010,2010A,1000,13,1,$
14,276,1992,202,2010A,NA,13,1,$
14,276,1992,2021,2021,NA,13,0,$
14,276,1992,2022,2022,NA,13,0,$
14,276,1992,2023,2023,NA,13,0,$
14,276,1992,2029,2029,NA,13,0,$
14,276,1992,210,210,1000,13,1,$
14,276,1992,2101,2101,NA,13,0,$
14,276,1992,2102,2102,NA,13,0,$
14,276,1992,2109,2109,NA,13,0,$
14,276,1992,221,221,NA,13,0,$
14,276,1992,2211,2211,NA,13,0,$
14,276,1992,2212,2212,NA,13,0,$
14,276,1992,2213,2213,NA,13,0,$
14,276,1992,2219,2219,NA,13,0,$
14,276,1992,222,222,NA,13,0,$
14,276,1992,2221,2221,NA,13,0,$
14,276,1992,2222,2222,NA,13,0,$
14,276,1992,2230,2230,NA,13,0,$
14,276,1992,2310,2310,NA,13,0,$
14,276,1992,2320,2320,NA,13,0,$
14,276,1992,2330,2330,NA,13,0,$
14,276,1992,241,241A,1000,13,1,$
14,276,1992,2411,2411,NA,13,0,$
14,276,1992,2412,2412,NA,13,0,$
14,276,1992,2413,2413,NA,13,0,$
14,276,1992,242,241A,NA,13,1,$
14,276,1992,2421,2421,NA,13,0,$
14,276,1992,2422,2422,NA,13,0,$
14,276,1992,2423,2423,NA,13,0,$
14,276,1992,2424,2424,NA,13,0,$
14,276,1992,2429,2429,NA,13,0,$
14,276,1992,2430,241A,NA,13,1,$
14,276,1992,251,251A,1000,13,1,$
14,276,1992,2511,2511,NA,13,0,$
14,276,1992,2519,2519,NA,13,0,$
14,276,1992,2520,251A,NA,13,1,$
14,276,1992,2610,2610A,1000,13,1,$
14,276,1992,269,2610A,NA,13,1,$
14,276,1992,2691,2691,NA,13,0,$
14,276,1992,2692,2692,NA,13,0,$
14,276,1992,2693,2693,NA,13,0,$
14,276,1992,2694,2694,NA,13,0,$
14,276,1992,2695,2695,NA,13,0,$
14,276,1992,2696,2696,NA,13,0,$
14,276,1992,2699,2699,NA,13,0,$
14,276,1992,2710,2710A,1000,13,1,$
14,276,1992,2720,2710A,NA,13,1,$
14,276,1992,273,2710A,NA,13,1,$
14,276,1992,2731,2731,NA,13,0,$
14,276,1992,2732,2732,NA,13,0,$
14,276,1992,281,281A,1000,13,1,$
14,276,1992,2811,2811,NA,13,0,$
14,276,1992,2812,2812,NA,13,0,$
14,276,1992,2813,2813,NA,13,0,$
14,276,1992,289,281A,NA,13,1,$
14,276,1992,2891,2891,NA,13,0,$
14,276,1992,2892,2892,NA,13,0,$
14,276,1992,2893,2893,NA,13,0,$
14,276,1992,2899,2899,NA,13,0,$
14,276,1992,291,291A,1000,13,1,$
14,276,1992,2911,2911,NA,13,0,$
14,276,1992,2912,2912,NA,13,0,$
14,276,1992,2913,2913,NA,13,0,$
14,276,1992,2914,2914,NA,13,0,$
14,276,1992,2915,2915,NA,13,0,$
14,276,1992,2919,2919,NA,13,0,$
14,276,1992,292,291A,NA,13,1,$
14,276,1992,2921,2921,NA,13,0,$
14,276,1992,2922,2922,NA,13,0,$
14,276,1992,2923,2923,NA,13,0,$
14,276,1992,2924,2924,NA,13,0,$
14,276,1992,2925,2925,NA,13,0,$
14,276,1992,2926,2926,NA,13,0,$
14,276,1992,2927,2927,NA,13,0,$
14,276,1992,2929,2929,NA,13,0,$
14,276,1992,2930,291A,NA,13,1,$
14,276,1992,3000,3000,1000,13,1,$
14,276,1992,3110,3110A,1000,13,1,$
14,276,1992,3120,3110A,NA,13,1,$
14,276,1992,3130,3110A,NA,13,1,$
14,276,1992,3140,3110A,NA,13,1,$
14,276,1992,3150,3110A,NA,13,1,$
14,276,1992,3190,3110A,NA,13,1,$
14,276,1992,3210,3210A,1000,13,1,$
14,276,1992,3220,3210A,NA,13,1,$
14,276,1992,3230,3210A,NA,13,1,$
14,276,1992,331,331A,1000,13,1,$
